symbol,event_date,reason,pdf_url,fetched_at,raw_response
SIPD.JK,2026-01-08,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham SIPD.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260107-WAS_Suspensi_SIPD.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham SIPD.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'SIPD.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260107-WAS_Suspensi_SIPD.pdf', 'suspension_date': '2026-01-08'}"
AHAP.JK,2026-01-07,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham AHAP.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260106-WAS_Suspensi_AHAP.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham AHAP.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'AHAP.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260106-WAS_Suspensi_AHAP.pdf', 'suspension_date': '2026-01-07'}"
HUMI.JK,2026-01-07,Terjadinya peningkatan harga kumulatif yang signifikan pada saham HUMI.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260106-WAS_Suspensi_HUMI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham HUMI.JK', 'symbol': 'HUMI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260106-WAS_Suspensi_HUMI.pdf', 'suspension_date': '2026-01-07'}"
JMAS.JK,2026-01-07,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham JMAS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260106-WAS_Suspensi_JMAS.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham JMAS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'JMAS.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260106-WAS_Suspensi_JMAS.pdf', 'suspension_date': '2026-01-07'}"
PADI.JK,2026-01-07,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham PADI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260106-WAS_Suspensi_PADI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PADI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'PADI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260106-WAS_Suspensi_PADI.pdf', 'suspension_date': '2026-01-07'}"
FIRE.JK,2026-01-06,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham FIRE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260105-WAS_Suspensi_FIRE.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham FIRE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'FIRE.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260105-WAS_Suspensi_FIRE.pdf', 'suspension_date': '2026-01-06'}"
PKPK.JK,2026-01-06,Terjadinya peningkatan harga kumulatif yang signifikan pada saham PKPK.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260105-WAS_Suspensi_PKPK.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PKPK.JK', 'symbol': 'PKPK.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260105-WAS_Suspensi_PKPK.pdf', 'suspension_date': '2026-01-06'}"
BBRM.JK,2025-12-30,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham BBRM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251229-WAS_Suspensi_BBRM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BBRM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'BBRM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251229-WAS_Suspensi_BBRM.pdf', 'suspension_date': '2025-12-30'}"
PKPK.JK,2025-12-30,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham PKPK.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251229-WAS_Suspensi_PKPK.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PKPK.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'PKPK.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251229-WAS_Suspensi_PKPK.pdf', 'suspension_date': '2025-12-30'}"
DPUM.JK,2025-12-23,Terjadinya peningkatan harga kumulatif yang signifikan pada saham DPUM.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251222-WAS_Suspensi_DPUM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham DPUM.JK', 'symbol': 'DPUM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251222-WAS_Suspensi_DPUM.pdf', 'suspension_date': '2025-12-23'}"
UNSP.JK,2025-12-23,Terjadinya peningkatan harga kumulatif yang signifikan pada saham UNSP.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251222-WAS_Suspensi_UNSP.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham UNSP.JK', 'symbol': 'UNSP.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251222-WAS_Suspensi_UNSP.pdf', 'suspension_date': '2025-12-23'}"
DPUM.JK,2025-12-19,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham DPUM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251218-WAS_Suspensi_DPUM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham DPUM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'DPUM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251218-WAS_Suspensi_DPUM.pdf', 'suspension_date': '2025-12-19'}"
MDIA.JK,2025-12-19,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham MDIA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251218-WAS_Suspensi_MDIA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MDIA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'MDIA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251218-WAS_Suspensi_MDIA.pdf', 'suspension_date': '2025-12-19'}"
MGLV.JK,2025-12-19,Terjadinya peningkatan harga kumulatif yang signifikan pada saham MGLV.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251218-WAS_Suspensi_MGLV.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MGLV.JK', 'symbol': 'MGLV.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251218-WAS_Suspensi_MGLV.pdf', 'suspension_date': '2025-12-19'}"
ALII.JK,2025-12-18,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham ALII.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_ALII.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham ALII.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'ALII.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_ALII.pdf', 'suspension_date': '2025-12-18'}"
CARE.JK,2025-12-18,Terjadinya peningkatan harga kumulatif yang signifikan pada saham CARE.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_CARE.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CARE.JK', 'symbol': 'CARE.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_CARE.pdf', 'suspension_date': '2025-12-18'}"
ESTA.JK,2025-12-18,Terjadinya peningkatan harga kumulatif yang signifikan pada saham ESTA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_ESTA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham ESTA.JK', 'symbol': 'ESTA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_ESTA.pdf', 'suspension_date': '2025-12-18'}"
NATO.JK,2025-12-18,Terjadinya peningkatan harga kumulatif yang signifikan pada saham NATO.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_NATO.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham NATO.JK', 'symbol': 'NATO.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_NATO.pdf', 'suspension_date': '2025-12-18'}"
SSTM.JK,2025-12-18,Terjadinya peningkatan harga kumulatif yang signifikan pada saham SSTM.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_SSTM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham SSTM.JK', 'symbol': 'SSTM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251217-WAS_Suspensi_SSTM.pdf', 'suspension_date': '2025-12-18'}"
INRU.JK,2025-12-17,Sehubungan dengan adanya ketidakpastian atas kelangsungan usaha,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202512/2e812c1ccc_fe93815a16.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Sehubungan dengan adanya ketidakpastian atas kelangsungan usaha', 'symbol': 'INRU.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202512/2e812c1ccc_fe93815a16.pdf', 'suspension_date': '2025-12-17'}"
UNSP.JK,2025-12-17,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham UNSP.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251216-WAS_Suspensi_UNSP.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham UNSP.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'UNSP.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251216-WAS_Suspensi_UNSP.pdf', 'suspension_date': '2025-12-17'}"
BNBR.JK,2025-12-16,Terjadinya peningkatan harga kumulatif yang signifikan pada saham BNBR.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_BNBR.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BNBR.JK', 'symbol': 'BNBR.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_BNBR.pdf', 'suspension_date': '2025-12-16'}"
CANI.JK,2025-12-16,Terjadinya peningkatan harga kumulatif yang signifikan pada saham CANI.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_CANI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CANI.JK', 'symbol': 'CANI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_CANI.pdf', 'suspension_date': '2025-12-16'}"
CARE.JK,2025-12-16,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham CARE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_CARE.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CARE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'CARE.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_CARE.pdf', 'suspension_date': '2025-12-16'}"
NATO.JK,2025-12-16,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham NATO.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_NATO.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham NATO.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'NATO.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_NATO.pdf', 'suspension_date': '2025-12-16'}"
RLCO.JK,2025-12-16,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham RLCO.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_RLCO.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham RLCO.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'RLCO.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251215-WAS_Suspensi_RLCO.pdf', 'suspension_date': '2025-12-16'}"
BNBR.JK,2025-12-12,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham BNBR.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_BNBR.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BNBR.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'BNBR.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_BNBR.pdf', 'suspension_date': '2025-12-12'}"
CANI.JK,2025-12-12,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham CANI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_CANI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CANI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'CANI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_CANI.pdf', 'suspension_date': '2025-12-12'}"
DOOH.JK,2025-12-12,Terjadinya peningkatan harga kumulatif yang signifikan pada saham DOOH.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_DOOH.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham DOOH.JK', 'symbol': 'DOOH.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_DOOH.pdf', 'suspension_date': '2025-12-12'}"
INTA.JK,2025-12-12,Terjadinya peningkatan harga kumulatif yang signifikan pada saham INTA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_INTA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham INTA.JK', 'symbol': 'INTA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_INTA.pdf', 'suspension_date': '2025-12-12'}"
SOTS.JK,2025-12-12,Terjadinya peningkatan harga kumulatif yang signifikan pada saham SOTS.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_SOTS.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham SOTS.JK', 'symbol': 'SOTS.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_SOTS.pdf', 'suspension_date': '2025-12-12'}"
TIRT.JK,2025-12-12,Terjadinya peningkatan harga kumulatif yang signifikan pada saham TIRT.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_TIRT.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham TIRT.JK', 'symbol': 'TIRT.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251211-WAS_Suspensi_TIRT.pdf', 'suspension_date': '2025-12-12'}"
CITY.JK,2025-12-11,Terjadinya peningkatan harga kumulatif yang signifikan pada saham CITY.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251210-WAS_Suspensi_CITY.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CITY.JK', 'symbol': 'CITY.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251210-WAS_Suspensi_CITY.pdf', 'suspension_date': '2025-12-11'}"
GTSI.JK,2025-12-11,Terjadinya peningkatan harga kumulatif yang signifikan pada saham GTSI.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251210-WAS_Suspensi_GTSI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham GTSI.JK', 'symbol': 'GTSI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251210-WAS_Suspensi_GTSI.pdf', 'suspension_date': '2025-12-11'}"
IRSX.JK,2025-12-11,Terjadinya peningkatan harga kumulatif yang signifikan pada saham IRSX.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251210-WAS_Suspensi_IRSX.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham IRSX.JK', 'symbol': 'IRSX.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251210-WAS_Suspensi_IRSX.pdf', 'suspension_date': '2025-12-11'}"
KETR.JK,2025-12-11,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham KETR.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251210-WAS_Suspensi_KETR.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham KETR.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'KETR.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/DES/20251210-WAS_Suspensi_KETR.pdf', 'suspension_date': '2025-12-11'}"
