symbol,snapshot_date,free_float,sub_sector,fetched_at,raw_response
POLU.JK,2026-09-11,0.11458,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'POLU.JK', 'free_float': 0.11458, 'company_name': 'PT Golden Flower Tbk'}"
CAKK.JK,2026-09-11,0.11357,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CAKK.JK', 'free_float': 0.11357, 'company_name': 'PT Cahayaputra Asa Keramik Tbk.'}"
CTBN.JK,2026-09-11,0.1132,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CTBN.JK', 'free_float': 0.1132, 'company_name': 'Citra Tubindo Tbk'}"
KOPI.JK,2026-09-11,0.1115,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'KOPI.JK', 'free_float': 0.1115, 'company_name': 'PT Mitra Energi Persada Tbk'}"
AMAG.JK,2026-09-11,0.11121,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'AMAG.JK', 'free_float': 0.11121, 'company_name': 'Asuransi Multi Artha Guna Tbk'}"
IGAR.JK,2026-09-11,0.1112,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'IGAR.JK', 'free_float': 0.1112, 'company_name': 'Champion Pacific Indonesia Tbk'}"
PGEO.JK,2026-09-11,0.11073,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PGEO.JK', 'free_float': 0.11073, 'company_name': 'PT Pertamina Geothermal Energy Tbk'}"
LPCK.JK,2026-09-11,0.11,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'LPCK.JK', 'free_float': 0.11, 'company_name': 'Lippo Cikarang Tbk'}"
AMAN.JK,2026-09-11,0.1097,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'AMAN.JK', 'free_float': 0.1097, 'company_name': 'PT Makmur Berkah Amanda Tbk.'}"
IDPR.JK,2026-09-11,0.10961,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'IDPR.JK', 'free_float': 0.10961, 'company_name': 'PT Indonesia Pondasi Raya Tbk'}"
BNLI.JK,2026-09-11,0.1088,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BNLI.JK', 'free_float': 0.1088, 'company_name': 'Bank Permata Tbk'}"
TRJA.JK,2026-09-11,0.1087,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'TRJA.JK', 'free_float': 0.1087, 'company_name': 'PT Transkon Jaya Tbk'}"
MLBI.JK,2026-09-11,0.1068,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MLBI.JK', 'free_float': 0.1068, 'company_name': 'Multi Bintang Indonesia Tbk'}"
KEJU.JK,2026-09-11,0.1067,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'KEJU.JK', 'free_float': 0.1067, 'company_name': 'PT Mulia Boga Raya Tbk'}"
CSAP.JK,2026-09-11,0.10655,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CSAP.JK', 'free_float': 0.10655, 'company_name': 'Catur Sentosa Adiprana Tbk'}"
SCMA.JK,2026-09-11,0.1058,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SCMA.JK', 'free_float': 0.1058, 'company_name': 'Surya Citra Media Tbk'}"
KOBX.JK,2026-09-11,0.1055,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'KOBX.JK', 'free_float': 0.1055, 'company_name': 'Kobexindo Tractors Tbk'}"
FISH.JK,2026-09-11,0.1054,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'FISH.JK', 'free_float': 0.1054, 'company_name': 'FKS Multi Agro Tbk'}"
BBSS.JK,2026-09-11,0.10481,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BBSS.JK', 'free_float': 0.10481, 'company_name': 'PT Bumi Benowo Sukses Sejahtera Tbk'}"
GOLD.JK,2026-09-11,0.10473,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'GOLD.JK', 'free_float': 0.10473, 'company_name': 'PT Visi Telekomunikasi Infrastruktur Tbk'}"
NICE.JK,2026-09-11,0.1038,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'NICE.JK', 'free_float': 0.1038, 'company_name': 'PT Adhi Kartiko Pratama Tbk'}"
GLOB.JK,2026-09-11,0.1031,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'GLOB.JK', 'free_float': 0.1031, 'company_name': 'PT Globe Kita Terang Tbk'}"
BPFI.JK,2026-09-11,0.1019,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BPFI.JK', 'free_float': 0.1019, 'company_name': 'PT Woori Finance Indonesia Tbk'}"
YPAS.JK,2026-09-11,0.1018,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'YPAS.JK', 'free_float': 0.1018, 'company_name': 'Yanaprima Hastapersada Tbk'}"
KAEF.JK,2026-09-11,0.1018,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'KAEF.JK', 'free_float': 0.1018, 'company_name': 'Kimia Farma Tbk'}"
BPTR.JK,2026-09-11,0.1015,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BPTR.JK', 'free_float': 0.1015, 'company_name': 'PT Batavia Prosperindo Trans Tbk.'}"
IFSH.JK,2026-09-11,0.1015,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'IFSH.JK', 'free_float': 0.1015, 'company_name': 'PT Ifishdeco Tbk'}"
BPII.JK,2026-09-11,0.1012,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BPII.JK', 'free_float': 0.1012, 'company_name': 'PT Batavia Prosperindo Internasional Tbk.'}"
BUKK.JK,2026-09-11,0.10081,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BUKK.JK', 'free_float': 0.10081, 'company_name': 'Bukaka Teknik Utama Tbk'}"
PTSN.JK,2026-09-11,0.1,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PTSN.JK', 'free_float': 0.1, 'company_name': 'Sat Nusapersada Tbk'}"
ADCP.JK,2026-09-11,0.1,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ADCP.JK', 'free_float': 0.1, 'company_name': 'PT Adhi Commuter Properti Tbk'}"
YUPI.JK,2026-09-11,0.1,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'YUPI.JK', 'free_float': 0.1, 'company_name': 'PT Yupi Indo Jelly Gum Tbk'}"
PJAA.JK,2026-09-11,0.0999,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PJAA.JK', 'free_float': 0.0999, 'company_name': 'Pembangunan Jaya Ancol Tbk'}"
BRIS.JK,2026-09-11,0.0991,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BRIS.JK', 'free_float': 0.0991, 'company_name': 'PT Bank Syariah Indonesia Tbk'}"
CDIA.JK,2026-09-11,0.09901,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CDIA.JK', 'free_float': 0.09901, 'company_name': 'PT Chandra Daya Investasi Tbk'}"
WIKA.JK,2026-09-11,0.09884,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'WIKA.JK', 'free_float': 0.09884, 'company_name': 'PT Wijaya Karya (Persero) Tbk'}"
FAPA.JK,2026-09-11,0.0987,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'FAPA.JK', 'free_float': 0.0987, 'company_name': 'PT FAP Agri Tbk'}"
JECC.JK,2026-09-11,0.09853,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'JECC.JK', 'free_float': 0.09853, 'company_name': 'Jembo Cable Company Tbk'}"
HERO.JK,2026-09-11,0.0971,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'HERO.JK', 'free_float': 0.0971, 'company_name': 'Hero Supermarket Tbk'}"
MBAP.JK,2026-09-11,0.09702,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MBAP.JK', 'free_float': 0.09702, 'company_name': 'PT Mitrabara Adiperdana Tbk'}"
ENAK.JK,2026-09-11,0.09694,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ENAK.JK', 'free_float': 0.09694, 'company_name': 'PT Champ Resto Indonesia Tbk'}"
MCOL.JK,2026-09-11,0.0966,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MCOL.JK', 'free_float': 0.0966, 'company_name': 'PT Prima Andalan Mandiri Tbk'}"
CCSI.JK,2026-09-11,0.0964,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CCSI.JK', 'free_float': 0.0964, 'company_name': 'PT Communication Cable Systems Indonesia Tbk.'}"
PTPW.JK,2026-09-11,0.0958,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PTPW.JK', 'free_float': 0.0958, 'company_name': 'PT Pratama Widya Tbk'}"
RSGK.JK,2026-09-11,0.0956,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'RSGK.JK', 'free_float': 0.0956, 'company_name': 'PT Kedoya Adyaraya Tbk'}"
DNAR.JK,2026-09-11,0.0949,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'DNAR.JK', 'free_float': 0.0949, 'company_name': 'PT Bank Oke Indonesia Tbk'}"
CAMP.JK,2026-09-11,0.0948,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CAMP.JK', 'free_float': 0.0948, 'company_name': 'PT Campina Ice Cream Industry Tbk.'}"
IPAC.JK,2026-09-11,0.09402,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'IPAC.JK', 'free_float': 0.09402, 'company_name': 'PT Era Graharealty Tbk'}"
KOIN.JK,2026-09-11,0.0938,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'KOIN.JK', 'free_float': 0.0938, 'company_name': 'Kokoh Inti Arebama Tbk'}"
TALF.JK,2026-09-11,0.09344,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'TALF.JK', 'free_float': 0.09344, 'company_name': 'PT Tunas Alfin Tbk'}"
MOLI.JK,2026-09-11,0.0927,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MOLI.JK', 'free_float': 0.0927, 'company_name': 'PT Madusari Murni Indah Tbk'}"
BSSR.JK,2026-09-11,0.09259,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BSSR.JK', 'free_float': 0.09259, 'company_name': 'Baramulti Suksessarana Tbk'}"
KLIN.JK,2026-09-11,0.0925,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'KLIN.JK', 'free_float': 0.0925, 'company_name': 'PT Klinko Karya Imaji Tbk'}"
SOHO.JK,2026-09-11,0.09242,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SOHO.JK', 'free_float': 0.09242, 'company_name': 'PT Soho Global Health Tbk'}"
ESTA.JK,2026-09-11,0.0924,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ESTA.JK', 'free_float': 0.0924, 'company_name': 'PT Esta Multi Usaha Tbk'}"
JSPT.JK,2026-09-11,0.0923,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'JSPT.JK', 'free_float': 0.0923, 'company_name': 'Jakarta Setiabudi Internasional Tbk'}"
SDRA.JK,2026-09-11,0.0923,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SDRA.JK', 'free_float': 0.0923, 'company_name': 'PT Bank Woori Saudara Indonesia 1906 Tbk'}"
SIPD.JK,2026-09-11,0.0922,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SIPD.JK', 'free_float': 0.0922, 'company_name': 'PT Sreeya Sewu Indonesia Tbk'}"
BSWD.JK,2026-09-11,0.0904,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BSWD.JK', 'free_float': 0.0904, 'company_name': 'Bank of India Indonesia Tbk'}"
SKRN.JK,2026-09-11,0.0904,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SKRN.JK', 'free_float': 0.0904, 'company_name': 'PT Superkrane Mitra Utama Tbk'}"
BBMD.JK,2026-09-11,0.09025,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BBMD.JK', 'free_float': 0.09025, 'company_name': 'PT Bank Mestika Dharma Tbk.'}"
BLTZ.JK,2026-09-11,0.09,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BLTZ.JK', 'free_float': 0.09, 'company_name': 'PT Graha Layar Prima Tbk.'}"
INPP.JK,2026-09-11,0.0897,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'INPP.JK', 'free_float': 0.0897, 'company_name': 'Indonesian Paradise Property Tbk'}"
PMJS.JK,2026-09-11,0.0896,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PMJS.JK', 'free_float': 0.0896, 'company_name': 'PT Putra Mandiri Jembar Tbk'}"
BTPN.JK,2026-09-11,0.08947,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BTPN.JK', 'free_float': 0.08947, 'company_name': 'PT Bank SMBC Indonesia Tbk'}"
BBRM.JK,2026-09-11,0.08943,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BBRM.JK', 'free_float': 0.08943, 'company_name': 'Pelayaran Nasional Bina Buana Raya Tbk'}"
SAPX.JK,2026-09-11,0.0894,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SAPX.JK', 'free_float': 0.0894, 'company_name': 'PT Satria Antaran Prima Tbk'}"
TSPC.JK,2026-09-11,0.0892,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'TSPC.JK', 'free_float': 0.0892, 'company_name': 'Tempo Scan Pacific Tbk'}"
GIAA.JK,2026-09-11,0.08888,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'GIAA.JK', 'free_float': 0.08888, 'company_name': 'Garuda Indonesia (Persero) Tbk'}"
ALMI.JK,2026-09-11,0.0887,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ALMI.JK', 'free_float': 0.0887, 'company_name': 'Alumindo Light Metal Industry Tbk'}"
ACST.JK,2026-09-11,0.0883,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ACST.JK', 'free_float': 0.0883, 'company_name': 'PT Acset Indonusa Tbk.'}"
TGKA.JK,2026-09-11,0.0881,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'TGKA.JK', 'free_float': 0.0881, 'company_name': 'Tigaraksa Satria Tbk'}"
KING.JK,2026-09-11,0.088,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'KING.JK', 'free_float': 0.088, 'company_name': 'PT Hoffmen Cleanindo Tbk'}"
ESTI.JK,2026-09-11,0.0879,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ESTI.JK', 'free_float': 0.0879, 'company_name': 'Ever Shine Textile Industry Tbk'}"
DAYA.JK,2026-09-11,0.08697,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'DAYA.JK', 'free_float': 0.08697, 'company_name': 'PT Duta Intidaya Tbk.'}"
AMAR.JK,2026-09-11,0.08594,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'AMAR.JK', 'free_float': 0.08594, 'company_name': 'PT Bank Amar Indonesia Tbk.'}"
MMLP.JK,2026-09-11,0.08563,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MMLP.JK', 'free_float': 0.08563, 'company_name': 'PT Mega Manunggal Property Tbk'}"
PALM.JK,2026-09-11,0.08552,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PALM.JK', 'free_float': 0.08552, 'company_name': 'PT Provident Investasi Bersama Tbk'}"
BNGA.JK,2026-09-11,0.08516,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BNGA.JK', 'free_float': 0.08516, 'company_name': 'PT Bank CIMB Niaga Tbk'}"
AGRS.JK,2026-09-11,0.0851,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'AGRS.JK', 'free_float': 0.0851, 'company_name': 'PT Bank IBK Indonesia Tbk.'}"
BKSW.JK,2026-09-11,0.0843,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BKSW.JK', 'free_float': 0.0843, 'company_name': 'PT Bank QNB Indonesia Tbk'}"
DART.JK,2026-09-11,0.0841,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'DART.JK', 'free_float': 0.0841, 'company_name': 'Duta Anggada Realty Tbk'}"
MYTX.JK,2026-09-11,0.0833,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MYTX.JK', 'free_float': 0.0833, 'company_name': 'PT Asia Pacific Investama Tbk'}"
BNBA.JK,2026-09-11,0.0832,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BNBA.JK', 'free_float': 0.0832, 'company_name': 'Bank Bumi Arta Tbk'}"
PNSE.JK,2026-09-11,0.0828,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PNSE.JK', 'free_float': 0.0828, 'company_name': 'Pudjiadi & Sons Tbk'}"
ADES.JK,2026-09-11,0.08228,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ADES.JK', 'free_float': 0.08228, 'company_name': 'Akasha Wira International Tbk'}"
TBIG.JK,2026-09-11,0.08198,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'TBIG.JK', 'free_float': 0.08198, 'company_name': 'PT Tower Bersama Infrastructure Tbk'}"
AMOR.JK,2026-09-11,0.0818,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'AMOR.JK', 'free_float': 0.0818, 'company_name': 'PT Ashmore Asset Management Indonesia Tbk.'}"
PRAY.JK,2026-09-11,0.0818,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PRAY.JK', 'free_float': 0.0818, 'company_name': 'PT Famon Awal Bros Sedaya Tbk'}"
MSJA.JK,2026-09-11,0.08171,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MSJA.JK', 'free_float': 0.08171, 'company_name': 'PT Multi Spunindo Jaya Tbk'}"
NELY.JK,2026-09-11,0.08125,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'NELY.JK', 'free_float': 0.08125, 'company_name': 'Pelayaran Nelly Dwi Putri Tbk'}"
CNMA.JK,2026-09-11,0.08121,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CNMA.JK', 'free_float': 0.08121, 'company_name': 'PT Nusantara Sejahtera Raya Tbk'}"
MSKY.JK,2026-09-11,0.081,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MSKY.JK', 'free_float': 0.081, 'company_name': 'MNC Sky Vision Tbk'}"
SAFE.JK,2026-09-11,0.0807,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SAFE.JK', 'free_float': 0.0807, 'company_name': 'Steady Safe Tbk'}"
IMJS.JK,2026-09-11,0.0803,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'IMJS.JK', 'free_float': 0.0803, 'company_name': 'PT Indomobil Multi Jasa Tbk'}"
DMND.JK,2026-09-11,0.08,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'DMND.JK', 'free_float': 0.08, 'company_name': 'PT Diamond Food Indonesia Tbk'}"
IKBI.JK,2026-09-11,0.07999,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'IKBI.JK', 'free_float': 0.07999, 'company_name': 'Sumi Indo Kabel Tbk'}"
KIAS.JK,2026-09-11,0.0796,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'KIAS.JK', 'free_float': 0.0796, 'company_name': 'Keramika Indonesia Assosiasi Tbk'}"
CITA.JK,2026-09-11,0.07932,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CITA.JK', 'free_float': 0.07932, 'company_name': 'Cita Mineral Investindo Tbk'}"
EDGE.JK,2026-09-11,0.079,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'EDGE.JK', 'free_float': 0.079, 'company_name': 'PT Indointernet Tbk'}"
MAPB.JK,2026-09-11,0.0788,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MAPB.JK', 'free_float': 0.0788, 'company_name': 'PT MAP Boga Adiperkasa Tbk'}"
DVLA.JK,2026-09-11,0.0788,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'DVLA.JK', 'free_float': 0.0788, 'company_name': 'Darya-Varia Laboratoria Tbk'}"
CENT.JK,2026-09-11,0.07831,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CENT.JK', 'free_float': 0.07831, 'company_name': 'PT Centratama Telekomunikasi Indonesia Tbk.'}"
ERTX.JK,2026-09-11,0.0781,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ERTX.JK', 'free_float': 0.0781, 'company_name': 'Eratex Djaja Tbk'}"
TOTO.JK,2026-09-11,0.0776,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'TOTO.JK', 'free_float': 0.0776, 'company_name': 'Surya Toto Indonesia Tbk'}"
SURE.JK,2026-09-11,0.0773,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SURE.JK', 'free_float': 0.0773, 'company_name': 'PT Super Energy Tbk'}"
MTWI.JK,2026-09-11,0.0773,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'MTWI.JK', 'free_float': 0.0773, 'company_name': 'PT Malacca Trust Wuwungan Insurance Tbk'}"
INDR.JK,2026-09-11,0.0772,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'INDR.JK', 'free_float': 0.0772, 'company_name': 'PT Indo-Rama Synthetics Tbk'}"
BLES.JK,2026-09-11,0.07705,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BLES.JK', 'free_float': 0.07705, 'company_name': 'PT Superior Prima Sukses Tbk'}"
TLDN.JK,2026-09-11,0.07673,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'TLDN.JK', 'free_float': 0.07673, 'company_name': 'PT Teladan Prima Agro Tbk'}"
SONA.JK,2026-09-11,0.0763,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SONA.JK', 'free_float': 0.0763, 'company_name': 'Sona Topas Tourism Industry Tbk'}"
PGUN.JK,2026-09-11,0.0762,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PGUN.JK', 'free_float': 0.0762, 'company_name': 'PT Pradiksi Gunatama Tbk'}"
GTBO.JK,2026-09-11,0.0762,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'GTBO.JK', 'free_float': 0.0762, 'company_name': 'Garda Tujuh Buana Tbk'}"
HDFA.JK,2026-09-11,0.0762,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'HDFA.JK', 'free_float': 0.0762, 'company_name': 'Radana Bhaskara Finance Tbk'}"
PNBS.JK,2026-09-11,0.076,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PNBS.JK', 'free_float': 0.076, 'company_name': 'PT Bank Panin Dubai Syariah Tbk'}"
EPMT.JK,2026-09-11,0.076,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'EPMT.JK', 'free_float': 0.076, 'company_name': 'Enseval Putera Megatrading Tbk'}"
SMAR.JK,2026-09-11,0.076,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'SMAR.JK', 'free_float': 0.076, 'company_name': 'PT Sinar Mas Agro Resources and Technology Tbk'}"
ROTI.JK,2026-09-11,0.076,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ROTI.JK', 'free_float': 0.076, 'company_name': 'PT Nippon Indosari Corpindo Tbk'}"
CMPP.JK,2026-09-11,0.0759,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'CMPP.JK', 'free_float': 0.0759, 'company_name': 'PT AirAsia Indonesia Tbk'}"
YULE.JK,2026-09-16,0.7389,,2026-09-16T12:16:05.288521+00:00,"{'symbol': 'YULE.JK', 'free_float': 0.7389, 'company_name': 'Yulie Sekuritas Indonesia Tbk'}"
HKMU.JK,2026-09-11,1.0,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'HKMU.JK', 'free_float': 1.0, 'company_name': 'PT HK Metals Utama Tbk'}"
WIRG.JK,2026-09-11,0.99994,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'WIRG.JK', 'free_float': 0.99994, 'company_name': 'PT Wir Asia Tbk'}"
PADI.JK,2026-09-11,0.9989,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'PADI.JK', 'free_float': 0.9989, 'company_name': 'Minna Padi Investama Sekuritas Tbk'}"
TAXI.JK,2026-09-11,0.9426,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'TAXI.JK', 'free_float': 0.9426, 'company_name': 'Express Transindo Utama Tbk'}"
SIMA.JK,2026-09-11,0.94168,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'SIMA.JK', 'free_float': 0.94168, 'company_name': 'Siwani Makmur Tbk'}"
CARS.JK,2026-09-11,0.9224,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'CARS.JK', 'free_float': 0.9224, 'company_name': 'PT Industri dan Perdagangan Bintraco Dharma Tbk'}"
ELTY.JK,2026-09-11,0.8953,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ELTY.JK', 'free_float': 0.8953, 'company_name': 'Bakrieland Development Tbk'}"
LCGP.JK,2026-09-11,0.87377,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'LCGP.JK', 'free_float': 0.87377, 'company_name': 'PT Eureka Prima Jakarta Tbk'}"
DUCK.JK,2026-09-11,0.86999,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'DUCK.JK', 'free_float': 0.86999, 'company_name': 'PT Jaya Bersama Indo Tbk'}"
ENVY.JK,2026-09-11,0.86675,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ENVY.JK', 'free_float': 0.86675, 'company_name': 'PT Envy Technologies Indonesia Tbk'}"
PLAS.JK,2026-09-11,0.8444,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'PLAS.JK', 'free_float': 0.8444, 'company_name': 'Polaris Investama Tbk'}"
MIRA.JK,2026-09-11,0.8256,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MIRA.JK', 'free_float': 0.8256, 'company_name': 'Mitra International Resources Tbk'}"
BABY.JK,2026-09-11,0.07569,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'BABY.JK', 'free_float': 0.07569, 'company_name': 'PT Multitrend Indo Tbk.'}"
HMSP.JK,2026-09-11,0.0756,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'HMSP.JK', 'free_float': 0.0756, 'company_name': 'HM Sampoerna Tbk'}"
AGII.JK,2026-09-11,0.0755,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'AGII.JK', 'free_float': 0.0755, 'company_name': 'PT Samator Indo Gas Tbk'}"
LPGI.JK,2026-09-11,0.0754,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'LPGI.JK', 'free_float': 0.0754, 'company_name': 'Lippo General Insurance Tbk'}"
HITS.JK,2026-09-11,0.0619,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'HITS.JK', 'free_float': 0.0619, 'company_name': 'Humpuss Intermoda Transportasi Tbk'}"
ADMF.JK,2026-09-11,0.05789,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ADMF.JK', 'free_float': 0.05789, 'company_name': 'Adira Dinamika Multi Finance Tbk'}"
INAF.JK,2026-09-11,0.05594,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'INAF.JK', 'free_float': 0.05594, 'company_name': 'Indofarma Tbk'}"
WICO.JK,2026-09-11,0.04496,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'WICO.JK', 'free_float': 0.04496, 'company_name': 'Wicaksana Overseas International Tbk'}"
ANJT.JK,2026-09-11,0.04083,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'ANJT.JK', 'free_float': 0.04083, 'company_name': 'PT Austindo Nusantara Jaya Tbk.'}"
PLIN.JK,2026-09-11,0.0299,,2026-09-11T07:53:56.036406+00:00,"{'symbol': 'PLIN.JK', 'free_float': 0.0299, 'company_name': 'Plaza Indonesia Realty Tbk'}"
